Game ID,Puzzle Date,Word,Group Name,Group Level,Starting Row,Starting Column
397,2024-06-22,TRAIN,ONE THING AFTER ANOTHER,0,2,3
397,2024-06-22,BIRDS,"HORROR MOVIES, WITH “THE”",2,2,4
397,2024-06-22,CHAIN,ONE THING AFTER ANOTHER,0,3,1
397,2024-06-22,LINK,WORDS FOR SAUSAGE,3,3,2
397,2024-06-22,IRON,KINDS OF GOLF CLUBS,1,3,3
397,2024-06-22,BRAT,WORDS FOR SAUSAGE,3,3,4
397,2024-06-22,DRIVER,KINDS OF GOLF CLUBS,1,4,1
397,2024-06-22,OMEN,"HORROR MOVIES, WITH “THE”",2,4,2
397,2024-06-22,SERIES,ONE THING AFTER ANOTHER,0,4,3
397,2024-06-22,WEDGE,KINDS OF GOLF CLUBS,1,4,4
404,2024-06-23,QUIET,“SETTLE DOWN!”,0,1,1
404,2024-06-23,MAGIC,___ CITY NICKNAMES,3,1,2
404,2024-06-23,COLD,MINOR AILMENTS,1,1,3
404,2024-06-23,SIN,___ CITY NICKNAMES,3,1,4
404,2024-06-23,BUG,MINOR AILMENTS,1,2,1
404,2024-06-23,BREACH,WHAT HUMPBACK WHALES DO,2,2,2
404,2024-06-23,EASY,“SETTLE DOWN!”,0,2,3
404,2024-06-23,ENOUGH,“SETTLE DOWN!”,0,2,4
404,2024-06-23,SING,WHAT HUMPBACK WHALES DO,2,3,1
404,2024-06-23,WINDY,___ CITY NICKNAMES,3,3,2
404,2024-06-23,DIVE,WHAT HUMPBACK WHALES DO,2,3,3
404,2024-06-23,MOTOR,___ CITY NICKNAMES,3,3,4
404,2024-06-23,RELAX,“SETTLE DOWN!”,0,4,1
404,2024-06-23,COUGH,MINOR AILMENTS,1,4,2
404,2024-06-23,SPOUT,WHAT HUMPBACK WHALES DO,2,4,3
404,2024-06-23,CHILL,MINOR AILMENTS,1,4,4
399,2024-06-24,BARE,ANIMAL HOMOPHONES,2,1,1
399,2024-06-24,CARPET,RED ___,3,1,2
399,2024-06-24,RAW,SORE TO THE TOUCH,0,1,3
399,2024-06-24,MEAT,RED ___,3,1,4
399,2024-06-24,NEW,ANIMAL HOMOPHONES,2,2,1
399,2024-06-24,DELICATE,SORE TO THE TOUCH,0,2,2
399,2024-06-24,DELICIOUS,RED ___,3,2,3
399,2024-06-24,MOUSSE,ANIMAL HOMOPHONES,2,2,4
399,2024-06-24,DEAR,ANIMAL HOMOPHONES,2,3,1
399,2024-06-24,DESSERT,RESTAURANT COURSES,1,3,2
399,2024-06-24,SENSITIVE,SORE TO THE TOUCH,0,3,3
399,2024-06-24,SIDE,RESTAURANT COURSES,1,3,4
399,2024-06-24,STARTER,RESTAURANT COURSES,1,4,1
399,2024-06-24,TAPE,RED ___,3,4,2
399,2024-06-24,MAIN,RESTAURANT COURSES,1,4,3
399,2024-06-24,TENDER,SORE TO THE TOUCH,0,4,4
402,2024-06-25,UNKNOWN,SILENT “K”,2,1,1
402,2024-06-25,FORMULA,"KEY TO SUCCESS, SO TO SPEAK",3,1,2
402,2024-06-25,DOORKNOB,SILENT “K”,2,1,3
402,2024-06-25,KNIFE,SILENT “K”,2,1,4
402,2024-06-25,TALK,"DIVULGE, AS PRIVATE INFORMATION",0,2,1
402,2024-06-25,FORK,DIVIDE,1,2,2
402,2024-06-25,RECIPE,"KEY TO SUCCESS, SO TO SPEAK",3,2,3
402,2024-06-25,DISH,"DIVULGE, AS PRIVATE INFORMATION",0,2,4
402,2024-06-25,TOPKNOT,SILENT “K”,2,3,1
402,2024-06-25,PART,DIVIDE,1,3,2
402,2024-06-25,TELL,"DIVULGE, AS PRIVATE INFORMATION",0,3,3
402,2024-06-25,SECRET,"KEY TO SUCCESS, SO TO SPEAK",3,3,4
402,2024-06-25,SPLIT,DIVIDE,1,4,1
402,2024-06-25,TICKET,"KEY TO SUCCESS, SO TO SPEAK",3,4,2
402,2024-06-25,BRANCH,DIVIDE,1,4,3
402,2024-06-25,SPILL,"DIVULGE, AS PRIVATE INFORMATION",0,4,4
401,2024-06-26,PERSONAL,___ AD,3,1,1
401,2024-06-26,PORT,PLACE TO PLUG SOMETHING IN,1,1,2
401,2024-06-26,MAJOR,ARMY RANKS,0,1,3
401,2024-06-26,OUTLET,PLACE TO PLUG SOMETHING IN,1,1,4
401,2024-06-26,PRIVATE,ARMY RANKS,0,2,1
401,2024-06-26,DEMAND,"CONSUMER DESIRE, COLLECTIVELY",2,2,2
401,2024-06-26,POP-UP,___ AD,3,2,3
401,2024-06-26,MARKET,"CONSUMER DESIRE, COLLECTIVELY",2,2,4
401,2024-06-26,AUDIENCE,"CONSUMER DESIRE, COLLECTIVELY",2,3,1
401,2024-06-26,WANT,___ AD,3,3,2
401,2024-06-26,CAPTAIN,ARMY RANKS,0,3,3
401,2024-06-26,JACK,PLACE TO PLUG SOMETHING IN,1,3,4
401,2024-06-26,GENERAL,ARMY RANKS,0,4,1
401,2024-06-26,APPETITE,"CONSUMER DESIRE, COLLECTIVELY",2,4,2
401,2024-06-26,SOCKET,PLACE TO PLUG SOMETHING IN,1,4,3
401,2024-06-26,ATTACK,___ AD,3,4,4
400,2024-06-27,BOND,GOLD ___,3,1,1
400,2024-06-27,WING,GROUP WITHIN A GROUP,2,1,2
400,2024-06-27,RUSH,GOLD ___,3,1,3
400,2024-06-27,KISSES,ROMANTIC LETTER SIGN-OFFS,1,1,4
400,2024-06-27,HUNT,PURSUIT,0,2,1
400,2024-06-27,LEAF,GOLD ___,3,2,2
400,2024-06-27,SEARCH,PURSUIT,0,2,3
400,2024-06-27,PARTY,GROUP WITHIN A GROUP,2,2,4
400,2024-06-27,ALWAYS,ROMANTIC LETTER SIGN-OFFS,1,3,1
400,2024-06-27,CAMP,GROUP WITHIN A GROUP,2,3,2
400,2024-06-27,YOURS,ROMANTIC LETTER SIGN-OFFS,1,3,3
400,2024-06-27,MINE,GOLD ___,3,3,4
400,2024-06-27,CHASE,PURSUIT,0,4,1
400,2024-06-27,SIDE,GROUP WITHIN A GROUP,2,4,2
400,2024-06-27,QUEST,PURSUIT,0,4,3
400,2024-06-27,LOVE,ROMANTIC LETTER SIGN-OFFS,1,4,4
403,2024-06-28,BRIEF,UNDERWEAR IN THE SINGULAR,3,1,1
403,2024-06-28,WORD,INDICATION TO PROCEED,2,1,2
403,2024-06-28,MESSENGER,TYPES OF BAGS,0,1,3
403,2024-06-28,LICENSE,WIGGLE ROOM,1,1,4
403,2024-06-28,PROMPT,INDICATION TO PROCEED,2,2,1
403,2024-06-28,SLACK,WIGGLE ROOM,1,2,2
403,2024-06-28,SIGNAL,INDICATION TO PROCEED,2,2,3
403,2024-06-28,CLUTCH,TYPES OF BAGS,0,2,4
403,2024-06-28,SHORT,UNDERWEAR IN THE SINGULAR,3,3,1
403,2024-06-28,DRAWER,UNDERWEAR IN THE SINGULAR,3,3,2
403,2024-06-28,BOXER,UNDERWEAR IN THE SINGULAR,3,3,3
403,2024-06-28,FREEDOM,WIGGLE ROOM,1,3,4
403,2024-06-28,TOTE,TYPES OF BAGS,0,4,1
403,2024-06-28,LATITUDE,WIGGLE ROOM,1,4,2
403,2024-06-28,SATCHEL,TYPES OF BAGS,0,4,3
403,2024-06-28,CUE,INDICATION TO PROCEED,2,4,4
405,2024-06-29,SAT,PLACED DOWN,2,1,1
405,2024-06-29,MAY,___FLOWER,3,1,2
405,2024-06-29,TO,HOMOPHONES,0,1,3
405,2024-06-29,SUN,___FLOWER,3,1,4
405,2024-06-29,WALL,___FLOWER,3,2,1
405,2024-06-29,WED,CONNECT,1,2,2
405,2024-06-29,PUT,PLACED DOWN,2,2,3
405,2024-06-29,COUPLE,CONNECT,1,2,4
405,2024-06-29,TWO,HOMOPHONES,0,3,1
405,2024-06-29,TIE,CONNECT,1,3,2
405,2024-06-29,TUE,HOMOPHONES,0,3,3
405,2024-06-29,LAID,PLACED DOWN,2,3,4
405,2024-06-29,TOO,HOMOPHONES,0,4,1
405,2024-06-29,WILD,___FLOWER,3,4,2
405,2024-06-29,PLACED,PLACED DOWN,2,4,3
405,2024-06-29,UNITE,CONNECT,1,4,4
406,2024-06-30,ASH,TREES,2,1,1
406,2024-06-30,ELECTRIC,GRILL FUEL SOURCES,1,1,2
406,2024-06-30,SAW,OLD SAYING,0,1,3
406,2024-06-30,JET,HOT TUB COMPONENTS,3,1,4
406,2024-06-30,GAS,GRILL FUEL SOURCES,1,2,1
406,2024-06-30,CHESTNUT,OLD SAYING,0,2,2
406,2024-06-30,FILTER,HOT TUB COMPONENTS,3,2,3
406,2024-06-30,GUM,TREES,2,2,4
406,2024-06-30,EBONY,TREES,2,3,1
406,2024-06-30,MAXIM,OLD SAYING,0,3,2
406,2024-06-30,WOOD,GRILL FUEL SOURCES,1,3,3
406,2024-06-30,HEATER,HOT TUB COMPONENTS,3,3,4
406,2024-06-30,PUMP,HOT TUB COMPONENTS,3,4,1
406,2024-06-30,CHERRY,TREES,2,4,2
406,2024-06-30,CHARCOAL,GRILL FUEL SOURCES,1,4,3
406,2024-06-30,ADAGE,OLD SAYING,0,4,4
409,2024-07-01,PYRAMID,SEEN ON A U.S. DOLLAR BILL,2,1,1
409,2024-07-01,PRINCE,FIRST WORDS OF CANADIAN PROVINCES/TERRITORIES,3,1,2
409,2024-07-01,BRITISH,FIRST WORDS OF CANADIAN PROVINCES/TERRITORIES,3,1,3
409,2024-07-01,SEAL,SEEN ON A U.S. DOLLAR BILL,2,1,4
409,2024-07-01,STING,SCHEME,1,2,1
409,2024-07-01,WASHINGTON,SEEN ON A U.S. DOLLAR BILL,2,2,2
409,2024-07-01,NOVA,FIRST WORDS OF CANADIAN PROVINCES/TERRITORIES,3,2,3
409,2024-07-01,USHER,SHOW THE WAY,0,2,4
409,2024-07-01,NORTHWEST,FIRST WORDS OF CANADIAN PROVINCES/TERRITORIES,3,3,1
409,2024-07-01,RACKET,SCHEME,1,3,2
409,2024-07-01,LEAD,SHOW THE WAY,0,3,3
409,2024-07-01,EAGLE,SEEN ON A U.S. DOLLAR BILL,2,3,4
409,2024-07-01,CON,SCHEME,1,4,1
409,2024-07-01,DIRECT,SHOW THE WAY,0,4,2
409,2024-07-01,HUSTLE,SCHEME,1,4,3
409,2024-07-01,GUIDE,SHOW THE WAY,0,4,4
410,2024-07-02,LIQUID,ADJECTIVES FOR ASSETS,1,1,1
410,2024-07-02,SQUID,___ GAME,3,1,2
410,2024-07-02,CAVEAT,LATIN WORDS,2,1,3
410,2024-07-02,STORE,PACK (AWAY) FOR FUTURE USE,0,1,4
410,2024-07-02,FIXED,ADJECTIVES FOR ASSETS,1,2,1
410,2024-07-02,ARCADE,___ GAME,3,2,2
410,2024-07-02,TOXIC,ADJECTIVES FOR ASSETS,1,2,3
410,2024-07-02,SQUIRREL,PACK (AWAY) FOR FUTURE USE,0,2,4
410,2024-07-02,QUID,LATIN WORDS,2,3,1
410,2024-07-02,STASH,PACK (AWAY) FOR FUTURE USE,0,3,2
410,2024-07-02,FROZEN,ADJECTIVES FOR ASSETS,1,3,3
410,2024-07-02,NUMBERS,___ GAME,3,3,4
410,2024-07-02,STOW,PACK (AWAY) FOR FUTURE USE,0,4,1
410,2024-07-02,VOX,LATIN WORDS,2,4,2
410,2024-07-02,BLAME,___ GAME,3,4,3
410,2024-07-02,ERGO,LATIN WORDS,2,4,4
408,2024-07-03,BIRTHDAY,KINDS OF CAKE,2,1,1
408,2024-07-03,MARBLE,KINDS OF CAKE,2,1,2
408,2024-07-03,WRENCH,"THINGS YOU CAN THROW, IN METAPHORS",3,1,3
408,2024-07-03,CONCRETE,TANGIBLE,1,1,4
408,2024-07-03,CURVEBALL,"THINGS YOU CAN THROW, IN METAPHORS",3,2,1
408,2024-07-03,WORKSHOP,"DEVELOP, AS IDEAS",0,2,2
408,2024-07-03,PARTY,"THINGS YOU CAN THROW, IN METAPHORS",3,2,3
408,2024-07-03,POUND,KINDS OF CAKE,2,2,4
408,2024-07-03,SPITBALL,"DEVELOP, AS IDEAS",0,3,1
408,2024-07-03,MATERIAL,TANGIBLE,1,3,2
408,2024-07-03,REAL,TANGIBLE,1,3,3
408,2024-07-03,TANTRUM,"THINGS YOU CAN THROW, IN METAPHORS",3,3,4
408,2024-07-03,SOLID,TANGIBLE,1,4,1
408,2024-07-03,BRAINSTORM,"DEVELOP, AS IDEAS",0,4,2
408,2024-07-03,CRUMB,KINDS OF CAKE,2,4,3
408,2024-07-03,IDEATE,"DEVELOP, AS IDEAS",0,4,4
417,2024-07-04,FIREWORKS,ROMANTIC RAPPORT,0,1,1
417,2024-07-04,LIBERTY,WORDS BEFORE “BELL”,3,1,2
417,2024-07-04,COOKIES,THINGS STORED BY A WEB BROWSER,1,1,3
417,2024-07-04,DINNER,WORDS BEFORE “BELL”,3,1,4
417,2024-07-04,HISTORY,THINGS STORED BY A WEB BROWSER,1,2,1
417,2024-07-04,CHEMISTRY,ROMANTIC RAPPORT,0,2,2
417,2024-07-04,REVOLUTION,SINGLE ROTATION,2,2,3
417,2024-07-04,TINKER,WORDS BEFORE “BELL”,3,2,4
417,2024-07-04,DATA,THINGS STORED BY A WEB BROWSER,1,3,1
417,2024-07-04,BAR,WORDS BEFORE “BELL”,3,3,2
417,2024-07-04,SPARKS,ROMANTIC RAPPORT,0,3,3
417,2024-07-04,LAP,SINGLE ROTATION,2,3,4
417,2024-07-04,CYCLE,SINGLE ROTATION,2,4,1
417,2024-07-04,CACHE,THINGS STORED BY A WEB BROWSER,1,4,2
417,2024-07-04,TURN,SINGLE ROTATION,2,4,3
417,2024-07-04,ATTRACTION,ROMANTIC RAPPORT,0,4,4
412,2024-07-05,YEN,YEARN,0,1,1
412,2024-07-05,BOND,CHARACTERS IN BOND MOVIES,2,1,2
412,2024-07-05,MAD,MAGAZINES,1,1,3
412,2024-07-05,POWER,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,1,4
412,2024-07-05,EURO,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,2,1
412,2024-07-05,O,MAGAZINES,1,2,2
412,2024-07-05,Q,CHARACTERS IN BOND MOVIES,2,2,3
412,2024-07-05,FORTUNE,MAGAZINES,1,2,4
412,2024-07-05,LONG,YEARN,0,3,1
412,2024-07-05,M,CHARACTERS IN BOND MOVIES,2,3,2
412,2024-07-05,K,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,3,3
412,2024-07-05,PINE,YEARN,0,3,4
412,2024-07-05,BUBBLEGUM,WORDS THAT PRECEDE “POP” IN MUSIC GENRES,3,4,1
412,2024-07-05,NATURE,MAGAZINES,1,4,2
412,2024-07-05,DESIRE,YEARN,0,4,3
412,2024-07-05,MONEYPENNY,CHARACTERS IN BOND MOVIES,2,4,4
407,2024-07-06,SAW,OBJECTS PLAYED AS INSTRUMENTS,2,1,1
407,2024-07-06,DOG,___ TAG,3,1,2
407,2024-07-06,JUG,OBJECTS PLAYED AS INSTRUMENTS,2,1,3
407,2024-07-06,BOTTLE,PURCHASES FOR A BABY,1,1,4
407,2024-07-06,PHONE,___ TAG,3,2,1
407,2024-07-06,FREEZE,___ TAG,3,2,2
407,2024-07-06,CELL,BIOLOGICAL BUILDING BLOCKS,0,2,3
407,2024-07-06,SPOONS,OBJECTS PLAYED AS INSTRUMENTS,2,2,4
407,2024-07-06,MOBILE,PURCHASES FOR A BABY,1,3,1
407,2024-07-06,PROTEIN,BIOLOGICAL BUILDING BLOCKS,0,3,2
407,2024-07-06,RATTLE,PURCHASES FOR A BABY,1,3,3
407,2024-07-06,ATOM,BIOLOGICAL BUILDING BLOCKS,0,3,4
407,2024-07-06,WASHBOARD,OBJECTS PLAYED AS INSTRUMENTS,2,4,1
407,2024-07-06,PRICE,___ TAG,3,4,2
407,2024-07-06,MOLECULE,BIOLOGICAL BUILDING BLOCKS,0,4,3
407,2024-07-06,CRIB,PURCHASES FOR A BABY,1,4,4
411,2024-07-07,COPPER,SLANGY NAMES FOR PROFESSIONS,2,1,1
411,2024-07-07,HONEY,MARIAH CAREY NUMBER ONE HITS,3,1,2
411,2024-07-07,COVER,REPLACEMENT,1,1,3
411,2024-07-07,MELT,CHANGE STATES OF MATTER,0,1,4
411,2024-07-07,SUB,REPLACEMENT,1,2,1
411,2024-07-07,SHRINK,SLANGY NAMES FOR PROFESSIONS,2,2,2
411,2024-07-07,HERO,MARIAH CAREY NUMBER ONE HITS,3,2,3
411,2024-07-07,CONDENSE,CHANGE STATES OF MATTER,0,2,4
411,2024-07-07,FREEZE,CHANGE STATES OF MATTER,0,3,1
411,2024-07-07,HACK,SLANGY NAMES FOR PROFESSIONS,2,3,2
411,2024-07-07,BACKUP,REPLACEMENT,1,3,3
411,2024-07-07,SOMEDAY,MARIAH CAREY NUMBER ONE HITS,3,3,4
411,2024-07-07,ALTERNATE,REPLACEMENT,1,4,1
411,2024-07-07,FANTASY,MARIAH CAREY NUMBER ONE HITS,3,4,2
411,2024-07-07,VAPORIZE,CHANGE STATES OF MATTER,0,4,3
411,2024-07-07,SUIT,SLANGY NAMES FOR PROFESSIONS,2,4,4
419,2024-07-08,CANINE,WORDS ENDING IN NUMBERS,3,1,1
419,2024-07-08,TRICK,BIT OF ADVICE,0,1,2
419,2024-07-08,SPIRIT,FORTITUDE,1,1,3
419,2024-07-08,OZONE,WORDS ENDING IN NUMBERS,3,1,4
419,2024-07-08,OFTEN,WORDS ENDING IN NUMBERS,3,2,1
419,2024-07-08,POINTER,BIT OF ADVICE,0,2,2
419,2024-07-08,WILL,FORTITUDE,1,2,3
419,2024-07-08,VISIT,SPEND TIME AT,2,2,4
419,2024-07-08,FREQUENT,SPEND TIME AT,2,3,1
419,2024-07-08,RESOLVE,FORTITUDE,1,3,2
419,2024-07-08,HAUNT,SPEND TIME AT,2,3,3
419,2024-07-08,TIP,BIT OF ADVICE,0,3,4
419,2024-07-08,GRIT,FORTITUDE,1,4,1
419,2024-07-08,SUGGESTION,BIT OF ADVICE,0,4,2
419,2024-07-08,FREIGHT,WORDS ENDING IN NUMBERS,3,4,3
419,2024-07-08,PATRONIZE,SPEND TIME AT,2,4,4
416,2024-07-09,SCRUB,TV SHOWS MINUS “S”,2,1,1
416,2024-07-09,MAZE,WORDS AFTER “HEDGE”,3,1,2
416,2024-07-09,REGISTER,CHRONICLE,0,1,3
416,2024-07-09,SHOCK,MESS OF HAIR,1,1,4
416,2024-07-09,HOG,WORDS AFTER “HEDGE”,3,2,1
416,2024-07-09,LOG,CHRONICLE,0,2,2
416,2024-07-09,MOP,MESS OF HAIR,1,2,3
416,2024-07-09,CHEER,TV SHOWS MINUS “S”,2,2,4
416,2024-07-09,TANGLE,MESS OF HAIR,1,3,1
416,2024-07-09,WEED,TV SHOWS MINUS “S”,2,3,2
416,2024-07-09,RECORD,CHRONICLE,0,3,3
416,2024-07-09,FUND,WORDS AFTER “HEDGE”,3,3,4
416,2024-07-09,FRIEND,TV SHOWS MINUS “S”,2,4,1
416,2024-07-09,MANE,MESS OF HAIR,1,4,2
416,2024-07-09,TRIMMER,WORDS AFTER “HEDGE”,3,4,3
416,2024-07-09,JOURNAL,CHRONICLE,0,4,4
414,2024-07-10,BASS,FISH,2,1,1
414,2024-07-10,TEMPLE,COMPONENTS OF EYEGLASSES,3,1,2
414,2024-07-10,LIP,BACK TALK,1,1,3
414,2024-07-10,RIM,COMPONENTS OF EYEGLASSES,3,1,4
414,2024-07-10,SASS,BACK TALK,1,2,1
414,2024-07-10,CHANCE,FUTURE LIKELIHOOD,0,2,2
414,2024-07-10,BRIDGE,COMPONENTS OF EYEGLASSES,3,2,3
414,2024-07-10,FLUKE,FISH,2,2,4
414,2024-07-10,OUTLOOK,FUTURE LIKELIHOOD,0,3,1
414,2024-07-10,CHEEK,BACK TALK,1,3,2
414,2024-07-10,PERCH,FISH,2,3,3
414,2024-07-10,ATTITUDE,BACK TALK,1,3,4
414,2024-07-10,FORECAST,FUTURE LIKELIHOOD,0,4,1
414,2024-07-10,PIKE,FISH,2,4,2
414,2024-07-10,LENS,COMPONENTS OF EYEGLASSES,3,4,3
414,2024-07-10,PROSPECT,FUTURE LIKELIHOOD,0,4,4
413,2024-07-11,TAPE,SCHOOL SUPPLIES,0,1,1
413,2024-07-11,RECORDING,LIGHT-UP SIGNS,3,1,2
413,2024-07-11,HAND,TRANSFER,2,1,3
413,2024-07-11,SEND,TRANSFER,2,1,4
413,2024-07-11,APPLAUSE,LIGHT-UP SIGNS,3,2,1
413,2024-07-11,KEY,FUNDAMENTAL,1,2,2
413,2024-07-11,PASS,TRANSFER,2,2,3
413,2024-07-11,PRINCIPAL,FUNDAMENTAL,1,2,4
413,2024-07-11,RULER,SCHOOL SUPPLIES,0,3,1
413,2024-07-11,WALK,LIGHT-UP SIGNS,3,3,2
413,2024-07-11,STAPLE,FUNDAMENTAL,1,3,3
413,2024-07-11,PEN,SCHOOL SUPPLIES,0,3,4
413,2024-07-11,ESSENTIAL,FUNDAMENTAL,1,4,1
413,2024-07-11,SCISSORS,SCHOOL SUPPLIES,0,4,2
413,2024-07-11,GIVE,TRANSFER,2,4,3
413,2024-07-11,EXIT,LIGHT-UP SIGNS,3,4,4
415,2024-07-12,ODD,ROULETTE BETS,1,1,1
415,2024-07-12,LIBRARY,SCHOOL FACILITIES,0,1,2
415,2024-07-12,CHOCOLATE,ASSOCIATED WITH “DOVE”,2,1,3
415,2024-07-12,SOAP,ASSOCIATED WITH “DOVE”,2,1,4
415,2024-07-12,PIGEON,ASSOCIATED WITH “DOVE”,2,2,1
415,2024-07-12,MOTHER,___ GOOSE,3,2,2
415,2024-07-12,RED,ROULETTE BETS,1,2,3
415,2024-07-12,LAB,SCHOOL FACILITIES,0,2,4
415,2024-07-12,BLACK,ROULETTE BETS,1,3,1
415,2024-07-12,GREY,___ GOOSE,3,3,2
415,2024-07-12,GYM,SCHOOL FACILITIES,0,3,3
415,2024-07-12,PEACE,ASSOCIATED WITH “DOVE”,2,3,4
415,2024-07-12,GOLDEN,___ GOOSE,3,4,1
415,2024-07-12,EVEN,ROULETTE BETS,1,4,2
415,2024-07-12,SILLY,___ GOOSE,3,4,3
415,2024-07-12,AUDITORIUM,SCHOOL FACILITIES,0,4,4
418,2024-07-13,LISTEN,SILENT “T”,3,1,1
418,2024-07-13,SOUND,COME ACROSS AS,2,1,2
418,2024-07-13,WITCH,SILENT “T”,3,1,3
418,2024-07-13,TITANIC,ENORMOUS,0,1,4
418,2024-07-13,AVATAR,EMBODIMENT,1,2,1
418,2024-07-13,GIANT,ENORMOUS,0,2,2
418,2024-07-13,LOOK,COME ACROSS AS,2,2,3
418,2024-07-13,HUSTLE,SILENT “T”,3,2,4
418,2024-07-13,MONSTER,ENORMOUS,0,3,1
418,2024-07-13,FIGURE,EMBODIMENT,1,3,2
418,2024-07-13,CASTLE,SILENT “T”,3,3,3
418,2024-07-13,APPEAR,COME ACROSS AS,2,3,4
418,2024-07-13,PERSONA,EMBODIMENT,1,4,1
418,2024-07-13,SEEM,COME ACROSS AS,2,4,2
418,2024-07-13,MAMMOTH,ENORMOUS,0,4,3
418,2024-07-13,CHARACTER,EMBODIMENT,1,4,4
425,2024-07-14,FINE,CONDITIONS FOR COLLECTIBLES,1,1,1
425,2024-07-14,BUTTER,WORDS BEFORE “NUT”,3,1,2
425,2024-07-14,MINT,CONDITIONS FOR COLLECTIBLES,1,1,3
425,2024-07-14,DOUGH,WORDS BEFORE “NUT”,3,1,4
425,2024-07-14,POINT,SLENDER PROJECTIONS,0,2,1
425,2024-07-14,LINE,PROFESSION,2,2,2
425,2024-07-14,FAIR,CONDITIONS FOR COLLECTIBLES,1,2,3
425,2024-07-14,TRADE,PROFESSION,2,2,4
425,2024-07-14,BRAZIL,WORDS BEFORE “NUT”,3,3,1
425,2024-07-14,PINE,WORDS BEFORE “NUT”,3,3,2
425,2024-07-14,FIELD,PROFESSION,2,3,3
425,2024-07-14,PRONG,SLENDER PROJECTIONS,0,3,4
425,2024-07-14,BUSINESS,PROFESSION,2,4,1
425,2024-07-14,TIP,SLENDER PROJECTIONS,0,4,2
425,2024-07-14,GOOD,CONDITIONS FOR COLLECTIBLES,1,4,3
425,2024-07-14,TINE,SLENDER PROJECTIONS,0,4,4
421,2024-07-15,BELIEVE,REGARD AS TRUE,0,1,1
421,2024-07-15,HANDLE,LIQUOR BOTTLE SIZES,3,1,2
421,2024-07-15,MOUNT,WAYS TO SECURE A TV,2,1,3
421,2024-07-15,SHOW,FACADE,1,1,4
421,2024-07-15,BASE,WAYS TO SECURE A TV,2,2,1
421,2024-07-15,BLUFF,FACADE,1,2,2
421,2024-07-15,ACCEPT,REGARD AS TRUE,0,2,3
421,2024-07-15,STAND,WAYS TO SECURE A TV,2,2,4
421,2024-07-15,FRONT,FACADE,1,3,1
421,2024-07-15,FIFTH,LIQUOR BOTTLE SIZES,3,3,2
421,2024-07-15,BRACKET,WAYS TO SECURE A TV,2,3,3
421,2024-07-15,TRUST,REGARD AS TRUE,0,3,4
421,2024-07-15,PINT,LIQUOR BOTTLE SIZES,3,4,1
421,2024-07-15,BUY,REGARD AS TRUE,0,4,2
421,2024-07-15,SHAM,FACADE,1,4,3
421,2024-07-15,LITER,LIQUOR BOTTLE SIZES,3,4,4
422,2024-07-16,PAN,PETER ___,3,1,1
422,2024-07-16,PILOT,EXPERIMENTAL,1,1,2
422,2024-07-16,SHORT,IN A BAD MOOD,0,1,3
422,2024-07-16,RABBIT,PETER ___,3,1,4
422,2024-07-16,CROSS,IN A BAD MOOD,0,2,1
422,2024-07-16,PARKER,PETER ___,3,2,2
422,2024-07-16,KINKY,STARTS OF BROADWAY MUSICALS,2,2,3
422,2024-07-16,TRIAL,EXPERIMENTAL,1,2,4
422,2024-07-16,PIPER,PETER ___,3,3,1
422,2024-07-16,FIDDLER,STARTS OF BROADWAY MUSICALS,2,3,2
422,2024-07-16,TESTY,IN A BAD MOOD,0,3,3
422,2024-07-16,EXPLORATORY,EXPERIMENTAL,1,3,4
422,2024-07-16,MERRILY,STARTS OF BROADWAY MUSICALS,2,4,1
422,2024-07-16,SURLY,IN A BAD MOOD,0,4,2
422,2024-07-16,PRELIMINARY,EXPERIMENTAL,1,4,3
422,2024-07-16,JERSEY,STARTS OF BROADWAY MUSICALS,2,4,4
423,2024-07-17,PACK,ANIMAL GROUP NAMES,2,1,1
423,2024-07-17,CART,STARTS OF U.S. PRESIDENTS,3,1,2
423,2024-07-17,CHECK,HINDER,1,1,3
423,2024-07-17,HAMPER,HINDER,1,1,4
423,2024-07-17,BANK,BUILDINGS AROUND TOWN,0,2,1
423,2024-07-17,WASHING,STARTS OF U.S. PRESIDENTS,3,2,2
423,2024-07-17,SCHOOL,ANIMAL GROUP NAMES,2,2,3
423,2024-07-17,LAUNDROMAT,BUILDINGS AROUND TOWN,0,2,4
423,2024-07-17,BIDE,STARTS OF U.S. PRESIDENTS,3,3,1
423,2024-07-17,PRIDE,ANIMAL GROUP NAMES,2,3,2
423,2024-07-17,CURB,HINDER,1,3,3
423,2024-07-17,NIX,STARTS OF U.S. PRESIDENTS,3,3,4
423,2024-07-17,POST OFFICE,BUILDINGS AROUND TOWN,0,4,1
423,2024-07-17,INHIBIT,HINDER,1,4,2
423,2024-07-17,SUPERMARKET,BUILDINGS AROUND TOWN,0,4,3
423,2024-07-17,SWARM,ANIMAL GROUP NAMES,2,4,4
420,2024-07-18,HEART,EMOJI,3,1,1
420,2024-07-18,FLASH,GLITZINESS,2,1,2
420,2024-07-18,MATCH,BOXING UNIT,1,1,3
420,2024-07-18,SQUARE,OPEN SPACE,0,1,4
420,2024-07-18,ROUND,BOXING UNIT,1,2,1
420,2024-07-18,PLAZA,OPEN SPACE,0,2,2
420,2024-07-18,RITZ,GLITZINESS,2,2,3
420,2024-07-18,FIRE,EMOJI,3,2,4
